@Relation spamBois

@ATTRIBUTE lineCount NUMERIC
@ATTRIBUTE maxRepeatedWordCount NUMERIC
@ATTRIBUTE maxRepeatedCapitalWordCount NUMERIC
@ATTRIBUTE capitalCharTotal NUMERIC
@ATTRIBUTE capitalRunTotal NUMERIC
@ATTRIBUTE minCapitalRun NUMERIC
@ATTRIBUTE maxCapitalRun NUMERIC
@ATTRIBUTE averageWordLengh NUMERIC
@ATTRIBUTE minWordLength NUMERIC
@ATTRIBUTE maxWordLength NUMERIC
@ATTRIBUTE numberCount NUMERIC
@ATTRIBUTE alphaCount NUMERIC
@ATTRIBUTE alphaNumCount NUMERIC
@ATTRIBUTE alphaWordCount NUMERIC
@ATTRIBUTE charSeq1 NUMERIC
@ATTRIBUTE charSeq2 NUMERIC
@ATTRIBUTE charSeq3 NUMERIC
@ATTRIBUTE charSeq4 NUMERIC
@ATTRIBUTE charSeq5 NUMERIC
@ATTRIBUTE charSeq6 NUMERIC
@ATTRIBUTE charSeq7 NUMERIC
@ATTRIBUTE charSeq8 NUMERIC
@ATTRIBUTE charSeq9 NUMERIC
@ATTRIBUTE whiteSpaceCount NUMERIC
@ATTRIBUTE spam {T,F}


@DATA
71.0,3.0,1.0,2.651113467656416E-4,0.0017482517482517483,1.0,1.0,4.431818181818182,1.0,14.0,0.1590909090909091,0.647932131495228,0.6720572640509014,0.8881118881118881,4.2727272727272725,1.8723776223776223,1.1293706293706294,0.6643356643356644,0.44755244755244755,0.28146853146853146,0.1993006993006993,0.13286713286713286,0.07342657342657342,0.23966065747614,F
28.0,4.0,1.0,9.276437847866419E-4,0.006535947712418301,1.0,1.0,4.0130718954248366,1.0,11.0,0.6535947712418301,0.47680890538033394,0.5695732838589982,0.7254901960784313,3.3594771241830066,1.4705882352941178,0.9019607843137255,0.47058823529411764,0.35294117647058826,0.23529411764705882,0.13725490196078433,0.08496732026143791,0.06535947712418301,0.2857142857142857,F
25.0,3.0,1.0,8.818342151675485E-4,0.005319148936170213,1.0,1.0,4.335106382978723,1.0,12.0,0.46808510638297873,0.6410934744268078,0.718694885361552,0.8085106382978723,3.867021276595745,1.7074468085106382,1.0265957446808511,0.6063829787234043,0.40425531914893614,0.2712765957446808,0.1702127659574468,0.09574468085106383,0.06914893617021277,0.22310405643738976,F
5.0,5.0,1.0,0.006097560975609756,0.037037037037037035,1.0,1.0,4.37037037037037,1.0,11.0,0.8148148148148148,0.5853658536585366,0.7195121951219512,0.7037037037037037,3.5555555555555554,1.5185185185185186,0.9629629629629629,0.5185185185185185,0.4074074074074074,0.25925925925925924,0.18518518518518517,0.037037037037037035,0.037037037037037035,0.21951219512195122,F
28.0,3.0,1.0,7.974481658692185E-4,0.006172839506172839,1.0,1.0,4.364197530864198,1.0,12.0,0.4876543209876543,0.5007974481658692,0.5637958532695375,0.7654320987654321,3.876543209876543,1.6728395061728396,1.0925925925925926,0.5679012345679012,0.43209876543209874,0.3148148148148148,0.18518518518518517,0.12345679012345678,0.10493827160493827,0.2822966507177033,F
33.0,4.0,1.0,8.460236886632825E-4,0.005405405405405406,1.0,1.0,4.151351351351352,1.0,12.0,0.9945945945945946,0.494077834179357,0.649746192893401,0.6486486486486487,3.156756756756757,1.4378378378378378,0.8810810810810811,0.5027027027027027,0.34594594594594597,0.2810810810810811,0.0918918918918919,0.032432432432432434,0.021621621621621623,0.2529610829103215,F
9.0,4.0,1.0,0.0023584905660377358,0.018867924528301886,1.0,1.0,4.113207547169812,1.0,13.0,0.49056603773584906,0.4528301886792453,0.5141509433962265,0.7735849056603774,3.6226415094339623,1.5471698113207548,0.9811320754716981,0.5283018867924528,0.3018867924528302,0.24528301886792453,0.22641509433962265,0.11320754716981132,0.09433962264150944,0.30424528301886794,F
10.0,1.0,1.0,0.0026595744680851063,0.016666666666666666,1.0,1.0,3.45,1.0,10.0,1.2833333333333334,0.34574468085106386,0.550531914893617,0.38333333333333336,2.1666666666666665,0.9333333333333333,0.5666666666666667,0.36666666666666664,0.26666666666666666,0.15,0.13333333333333333,0.08333333333333333,0.05,0.30319148936170215,F
61.0,3.0,1.0,3.5523978685612787E-4,0.002336448598130841,1.0,1.0,4.042056074766355,1.0,11.0,0.2570093457943925,0.5754884547069272,0.6145648312611013,0.8598130841121495,3.7850467289719627,1.6565420560747663,0.955607476635514,0.572429906542056,0.35514018691588783,0.20794392523364486,0.14719626168224298,0.08644859813084112,0.0397196261682243,0.26856127886323267,F
13.0,4.0,1.0,0.001610305958132045,0.010416666666666666,1.0,1.0,3.875,1.0,10.0,0.3541666666666667,0.5442834138486312,0.5990338164251208,0.7916666666666666,3.5208333333333335,1.5416666666666667,0.8854166666666666,0.5104166666666666,0.3125,0.21875,0.17708333333333334,0.07291666666666667,0.03125,0.27697262479871176,F
19.0,4.0,1.0,0.001466275659824047,0.011494252873563218,1.0,1.0,5.0344827586206895,1.0,14.0,0.4827586206896552,0.5806451612903226,0.6422287390029325,0.8045977011494253,4.551724137931035,2.0804597701149423,1.1954022988505748,0.8160919540229885,0.5287356321839081,0.39080459770114945,0.3333333333333333,0.16091954022988506,0.10344827586206896,0.24193548387096775,F
15.0,4.0,1.0,0.001851851851851852,0.013333333333333334,1.0,1.0,4.1066666666666665,1.0,14.0,0.5333333333333333,0.4962962962962963,0.5703703703703704,0.7733333333333333,3.5733333333333333,1.56,0.8533333333333334,0.5466666666666666,0.38666666666666666,0.22666666666666666,0.18666666666666668,0.05333333333333334,0.04,0.2833333333333333,F
29.0,4.0,1.0,6.91085003455425E-4,0.0038910505836575876,1.0,1.0,4.097276264591439,1.0,11.0,0.08560311284046693,0.7125086385625432,0.7277125086385625,0.8949416342412452,4.011673151750973,1.7976653696498055,1.0116731517509727,0.6575875486381323,0.35797665369649806,0.22178988326848248,0.14396887159533073,0.08560311284046693,0.05058365758754864,0.22460262612301313,F
31.0,3.0,1.0,7.782101167315176E-4,0.007042253521126761,1.0,1.0,4.450704225352113,1.0,12.0,0.5,0.4365758754863813,0.49182879377431904,0.8028169014084507,3.9507042253521125,1.7464788732394365,1.0845070422535212,0.5845070422535211,0.44366197183098594,0.352112676056338,0.22535211267605634,0.07746478873239436,0.06338028169014084,0.30894941634241246,F
8.0,6.0,1.0,0.0022026431718061676,0.014084507042253521,1.0,1.0,4.985915492957746,1.0,13.0,0.16901408450704225,0.7533039647577092,0.7797356828193832,0.8873239436619719,4.816901408450704,2.211267605633803,1.352112676056338,0.8169014084507042,0.5492957746478874,0.5070422535211268,0.2676056338028169,0.15492957746478872,0.09859154929577464,0.18722466960352424,F
3.0,4.0,1.0,0.010869565217391304,0.0625,1.0,1.0,3.8125,2.0,8.0,0.75,0.532608695652174,0.6630434782608695,0.75,3.0625,1.3125,0.875,0.4375,0.125,0.125,0.125,0.0625,0.0,0.25,F
3.0,5.0,1.0,0.00819672131147541,0.043478260869565216,1.0,1.0,3.5652173913043477,2.0,7.0,0.9130434782608695,0.5,0.6721311475409836,0.6521739130434783,2.652173913043478,1.0869565217391304,0.6521739130434783,0.34782608695652173,0.2608695652173913,0.08695652173913043,0.08695652173913043,0.0,0.0,0.2540983606557377,F
30.0,3.0,1.0,9.199632014719411E-4,0.006329113924050633,1.0,1.0,3.759493670886076,1.0,11.0,0.5063291139240507,0.47286108555657774,0.546458141674333,0.7531645569620253,3.2531645569620253,1.4367088607594938,0.8037974683544303,0.44936708860759494,0.31645569620253167,0.2088607594936709,0.0949367088607595,0.0379746835443038,0.0379746835443038,0.29898804047838085,F
20.0,3.0,1.0,0.0013513513513513514,0.008771929824561403,1.0,1.0,3.780701754385965,1.0,11.0,0.49122807017543857,0.5067567567567568,0.5824324324324325,0.7631578947368421,3.289473684210526,1.456140350877193,0.8157894736842105,0.45614035087719296,0.30701754385964913,0.21052631578947367,0.09649122807017543,0.03508771929824561,0.03508771929824561,0.2851351351351351,F
32.0,3.0,1.0,6.839945280437756E-4,0.0038910505836575876,1.0,1.0,4.22568093385214,1.0,12.0,0.11284046692607004,0.7229822161422709,0.7428180574555403,0.8949416342412452,4.11284046692607,1.8365758754863812,1.046692607003891,0.6186770428015564,0.41245136186770426,0.26848249027237353,0.17120622568093385,0.12062256809338522,0.08560311284046693,0.2161422708618331,F
19.0,3.0,1.0,0.0012315270935960591,0.006944444444444444,1.0,1.0,4.201388888888889,1.0,12.0,0.09722222222222222,0.7278325123152709,0.7450738916256158,0.9027777777777778,4.104166666666667,1.8402777777777777,1.0347222222222223,0.6111111111111112,0.4236111111111111,0.2638888888888889,0.1597222222222222,0.10416666666666667,0.09027777777777778,0.21551724137931033,F
30.0,3.0,1.0,9.615384615384616E-4,0.006802721088435374,1.0,1.0,4.095238095238095,1.0,11.0,0.4897959183673469,0.5096153846153846,0.5788461538461539,0.7414965986394558,3.6054421768707483,1.6122448979591837,0.891156462585034,0.6190476190476191,0.36054421768707484,0.21768707482993196,0.14965986394557823,0.12244897959183673,0.06802721088435375,0.28076923076923077,F
61.0,3.0,1.0,3.8387715930902113E-4,0.002331002331002331,1.0,1.0,4.053613053613054,1.0,12.0,0.1794871794871795,0.6380038387715931,0.6675623800383877,0.8554778554778555,3.874125874125874,1.710955710955711,0.9836829836829837,0.5687645687645687,0.3776223776223776,0.23776223776223776,0.1445221445221445,0.10256410256410256,0.07925407925407925,0.24836852207293666,F
9.0,3.0,1.0,0.002004008016032064,0.011363636363636364,1.0,1.0,4.431818181818182,1.0,12.0,0.0,0.781563126252505,0.781563126252505,0.9545454545454546,4.431818181818182,1.9318181818181819,1.125,0.6590909090909091,0.5227272727272727,0.23863636363636365,0.1590909090909091,0.125,0.11363636363636363,0.1963927855711423,F
9.0,3.0,1.0,0.002242152466367713,0.01818181818181818,1.0,1.0,4.109090909090909,1.0,13.0,0.4727272727272727,0.4484304932735426,0.5067264573991032,0.7818181818181819,3.6363636363636362,1.5636363636363637,1.018181818181818,0.509090909090909,0.32727272727272727,0.2727272727272727,0.18181818181818182,0.10909090909090909,0.09090909090909091,0.3071748878923767,F
49.0,5.0,1.0,4.6125461254612545E-4,0.002793296089385475,1.0,1.0,4.0307262569832405,1.0,12.0,0.33519553072625696,0.610239852398524,0.665590405904059,0.8100558659217877,3.695530726256983,1.6229050279329609,0.9385474860335196,0.5642458100558659,0.35195530726256985,0.24022346368715083,0.164804469273743,0.07541899441340782,0.030726256983240222,0.24953874538745388,F
36.0,5.0,1.0,5.509641873278236E-4,0.003401360544217687,1.0,1.0,4.122448979591836,1.0,12.0,0.2925170068027211,0.6203856749311295,0.6677685950413224,0.8333333333333334,3.8299319727891157,1.6870748299319729,0.9795918367346939,0.5918367346938775,0.3673469387755102,0.25170068027210885,0.17006802721088435,0.08163265306122448,0.03741496598639456,0.24683195592286503,F
11.0,2.0,1.0,0.001890359168241966,0.011904761904761904,1.0,1.0,4.595238095238095,1.0,11.0,0.08333333333333333,0.7164461247637051,0.7296786389413988,0.9523809523809523,4.511904761904762,2.0833333333333335,1.119047619047619,0.7738095238095238,0.47619047619047616,0.3333333333333333,0.20238095238095238,0.10714285714285714,0.03571428571428571,0.21361058601134217,F
5.0,2.0,1.0,0.0053475935828877,0.027777777777777776,1.0,1.0,3.9444444444444446,1.0,9.0,0.2222222222222222,0.7165775401069518,0.7593582887700535,0.8611111111111112,3.7222222222222223,1.7222222222222223,0.9444444444444444,0.5833333333333334,0.3055555555555556,0.2777777777777778,0.1388888888888889,0.08333333333333333,0.027777777777777776,0.21390374331550802,F
8.0,3.0,1.0,0.002364066193853428,0.014925373134328358,1.0,1.0,5.029850746268656,1.0,12.0,0.04477611940298507,0.789598108747045,0.7966903073286052,0.9552238805970149,4.985074626865671,2.253731343283582,1.328358208955224,0.8507462686567164,0.5671641791044776,0.40298507462686567,0.26865671641791045,0.19402985074626866,0.11940298507462686,0.17966903073286053,F
8.0,6.0,1.0,0.0022471910112359553,0.013513513513513514,1.0,1.0,4.5675675675675675,1.0,12.0,0.33783783783783783,0.7033707865168539,0.7595505617977528,0.8243243243243243,4.22972972972973,1.9324324324324325,1.135135135135135,0.6891891891891891,0.4594594594594595,0.3783783783783784,0.25675675675675674,0.13513513513513514,0.10810810810810811,0.20224719101123595,F
3.0,3.0,1.0,0.010752688172043012,0.0625,1.0,1.0,3.875,2.0,8.0,0.75,0.5376344086021505,0.6666666666666666,0.75,3.125,1.375,0.875,0.5,0.125,0.125,0.125,0.0625,0.0,0.24731182795698925,F
3.0,3.0,1.0,0.009433962264150943,0.05,1.0,1.0,3.75,2.0,7.0,0.85,0.5471698113207547,0.7075471698113207,0.7,2.9,1.2,0.75,0.4,0.25,0.1,0.1,0.0,0.0,0.2358490566037736,F
4.0,3.0,1.0,0.005,0.034482758620689655,1.0,1.0,5.379310344827586,1.0,11.0,0.10344827586206896,0.765,0.78,0.9310344827586207,5.275862068965517,2.4482758620689653,1.4482758620689655,0.9310344827586207,0.6551724137931034,0.4827586206896552,0.3448275862068966,0.20689655172413793,0.10344827586206896,0.18,F
19.0,2.0,1.0,0.0018248175182481751,0.011764705882352941,1.0,1.0,3.6470588235294117,1.0,9.0,0.5647058823529412,0.4781021897810219,0.5656934306569343,0.7294117647058823,3.0823529411764707,1.3529411764705883,0.8,0.4235294117647059,0.2823529411764706,0.2,0.09411764705882353,0.011764705882352941,0.011764705882352941,0.2937956204379562,F
15.0,2.0,1.0,0.0018832391713747645,0.0125,1.0,1.0,3.625,1.0,9.0,0.5125,0.4689265536723164,0.5461393596986818,0.7625,3.1125,1.3375,0.7875,0.375,0.2875,0.2,0.1125,0.0375,0.0375,0.3013182674199623,F
5.0,2.0,1.0,0.005376344086021506,0.027777777777777776,1.0,1.0,3.5277777777777777,1.0,9.0,0.4722222222222222,0.5913978494623656,0.6827956989247311,0.8055555555555556,3.0555555555555554,1.3055555555555556,0.75,0.3333333333333333,0.25,0.16666666666666666,0.1111111111111111,0.027777777777777776,0.027777777777777776,0.25268817204301075,F
5.0,1.0,1.0,0.006711409395973154,0.03571428571428571,1.0,1.0,3.7857142857142856,1.0,7.0,0.35714285714285715,0.6442953020134228,0.7114093959731543,0.8214285714285714,3.4285714285714284,1.4642857142857142,0.8571428571428571,0.42857142857142855,0.32142857142857145,0.21428571428571427,0.10714285714285714,0.0,0.0,0.2348993288590604,F
9.0,1.0,1.0,0.005,0.025,1.0,1.0,3.625,1.0,7.0,0.6,0.605,0.725,0.725,3.025,1.325,0.8,0.425,0.25,0.175,0.1,0.0,0.0,0.235,F
4.0,7.0,1.0,0.0078125,0.043478260869565216,1.0,1.0,4.0,1.0,7.0,0.5217391304347826,0.625,0.71875,0.782608695652174,3.4782608695652173,1.434782608695652,0.9130434782608695,0.43478260869565216,0.34782608695652173,0.21739130434782608,0.21739130434782608,0.0,0.0,0.2265625,F
51.0,3.0,1.0,2.8538812785388126E-4,0.0018281535648994515,1.0,1.0,4.998171846435101,1.0,14.0,0.10054844606946983,0.764554794520548,0.7802511415525114,0.9360146252285192,4.897623400365631,2.206581352833638,1.2797074954296161,0.8610603290676416,0.5521023765996343,0.37842778793418647,0.2851919561243144,0.1882998171846435,0.12431444241316271,0.1877853881278539,F
53.0,3.0,1.0,4.3159257660768235E-4,0.002638522427440633,1.0,1.0,4.065963060686016,1.0,12.0,0.17150395778364116,0.6370306430729391,0.6650841605524385,0.8601583113456465,3.8944591029023745,1.7176781002638521,0.9868073878627969,0.5699208443271768,0.37994722955145116,0.24010554089709762,0.15303430079155672,0.10817941952506596,0.08179419525065963,0.24902891670263272,F
10.0,3.0,1.0,0.0016025641025641025,0.008849557522123894,1.0,1.0,4.212389380530974,1.0,11.0,0.0,0.7628205128205128,0.7628205128205128,0.9646017699115044,4.212389380530974,1.8407079646017699,1.0973451327433628,0.6371681415929203,0.35398230088495575,0.23008849557522124,0.1504424778761062,0.09734513274336283,0.05309734513274336,0.20833333333333334,F
5.0,3.0,1.0,0.0049504950495049506,0.03125,1.0,1.0,5.03125,1.0,11.0,0.15625,0.7722772277227723,0.7970297029702971,0.90625,4.875,2.09375,1.34375,0.78125,0.5,0.34375,0.34375,0.25,0.1875,0.1782178217821782,F
3.0,3.0,1.0,0.01098901098901099,0.0625,1.0,1.0,3.75,1.0,8.0,0.6875,0.5384615384615384,0.6593406593406593,0.75,3.0625,1.3125,0.875,0.4375,0.125,0.125,0.125,0.0625,0.0,0.25274725274725274,F
3.0,3.0,1.0,0.008771929824561403,0.045454545454545456,1.0,1.0,3.590909090909091,2.0,7.0,0.7727272727272727,0.543859649122807,0.6929824561403509,0.7272727272727273,2.8181818181818183,1.1363636363636365,0.7272727272727273,0.3181818181818182,0.22727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.0,0.24561403508771928,F
26.0,2.0,1.0,8.695652173913044E-4,0.00510204081632653,1.0,1.0,4.229591836734694,1.0,12.0,0.30612244897959184,0.668695652173913,0.7208695652173913,0.826530612244898,3.923469387755102,1.739795918367347,0.9948979591836735,0.6326530612244898,0.40816326530612246,0.2602040816326531,0.16326530612244897,0.08673469387755102,0.05612244897959184,0.22434782608695653,F
5.0,5.0,1.0,0.007352941176470588,0.04,1.0,1.0,3.84,1.0,7.0,0.6,0.5955882352941176,0.7058823529411765,0.72,3.24,1.36,0.84,0.44,0.4,0.2,0.12,0.0,0.0,0.23529411764705882,F
20.0,3.0,1.0,0.0019455252918287938,0.01098901098901099,1.0,1.0,3.8461538461538463,1.0,7.0,0.46153846153846156,0.5992217898832685,0.6809338521400778,0.7802197802197802,3.3846153846153846,1.4285714285714286,0.8791208791208791,0.4175824175824176,0.34065934065934067,0.23076923076923078,0.14285714285714285,0.0,0.0,0.24708171206225682,F
9.0,3.0,1.0,0.0025252525252525255,0.02040816326530612,1.0,1.0,3.9591836734693877,1.0,13.0,0.5306122448979592,0.42424242424242425,0.4898989898989899,0.7551020408163265,3.4285714285714284,1.469387755102041,0.8979591836734694,0.4897959183673469,0.32653061224489793,0.22448979591836735,0.16326530612244897,0.08163265306122448,0.061224489795918366,0.31565656565656564,F
4.0,8.0,1.0,0.005649717514124294,0.045454545454545456,1.0,1.0,6.363636363636363,1.0,11.0,0.36363636363636365,0.7457627118644068,0.7909604519774012,0.8636363636363636,6.0,2.727272727272727,1.6363636363636365,1.1363636363636365,0.8181818181818182,0.5454545454545454,0.5454545454545454,0.4090909090909091,0.2727272727272727,0.1638418079096045,F
8.0,3.0,1.0,0.003484320557491289,0.017857142857142856,1.0,1.0,3.3214285714285716,1.0,7.0,1.0,0.4529616724738676,0.6480836236933798,0.5892857142857143,2.3214285714285716,0.9642857142857143,0.5892857142857143,0.3392857142857143,0.17857142857142858,0.03571428571428571,0.03571428571428571,0.0,0.0,0.27177700348432055,F
5.0,2.0,1.0,0.003401360544217687,0.02,1.0,1.0,4.62,1.0,11.0,0.06,0.7755102040816326,0.7857142857142857,0.94,4.56,2.06,1.18,0.78,0.46,0.28,0.2,0.16,0.12,0.19047619047619047,F
3.0,4.0,1.0,0.010869565217391304,0.0625,1.0,1.0,3.8125,1.0,8.0,0.6875,0.5434782608695652,0.6630434782608695,0.75,3.125,1.375,0.875,0.5,0.125,0.125,0.125,0.0625,0.0,0.25,F
5.0,3.0,1.0,0.005025125628140704,0.025,1.0,1.0,3.35,1.0,7.0,0.825,0.507537688442211,0.6733668341708543,0.625,2.525,1.075,0.625,0.4,0.2,0.05,0.05,0.0,0.0,0.2613065326633166,F
17.0,1.0,1.0,0.0015479876160990713,0.011111111111111112,1.0,1.0,4.388888888888889,1.0,11.0,0.5111111111111111,0.5402476780185759,0.6114551083591331,0.7444444444444445,3.8777777777777778,1.7555555555555555,1.0222222222222221,0.6444444444444445,0.4444444444444444,0.3111111111111111,0.23333333333333334,0.16666666666666666,0.1111111111111111,0.2631578947368421,F
15.0,1.0,1.0,0.001564945226917058,0.011363636363636364,1.0,1.0,4.386363636363637,1.0,16.0,0.6477272727272727,0.514866979655712,0.6040688575899843,0.6931818181818182,3.7386363636363638,1.6931818181818181,0.9659090909090909,0.6363636363636364,0.45454545454545453,0.3181818181818182,0.2840909090909091,0.18181818181818182,0.125,0.26604068857589985,F
6.0,1.0,1.0,0.003676470588235294,0.02,1.0,1.0,3.82,1.0,12.0,0.54,0.6029411764705882,0.7022058823529411,0.68,3.28,1.5,0.84,0.58,0.28,0.24,0.16,0.14,0.06,0.23897058823529413,F
3.0,4.0,1.0,0.01098901098901099,0.0625,1.0,1.0,3.75,1.0,8.0,0.6875,0.5384615384615384,0.6593406593406593,0.75,3.0625,1.3125,0.875,0.4375,0.125,0.125,0.125,0.0625,0.0,0.25274725274725274,F
2.0,3.0,1.0,0.009009009009009009,0.05263157894736842,1.0,1.0,3.8421052631578947,1.0,8.0,0.8421052631578947,0.5135135135135135,0.6576576576576577,0.631578947368421,3.0,1.263157894736842,0.7894736842105263,0.47368421052631576,0.3157894736842105,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.0,0.25225225225225223,F
3.0,3.0,1.0,0.007874015748031496,0.041666666666666664,1.0,1.0,3.5,1.0,7.0,0.8333333333333334,0.5039370078740157,0.6614173228346457,0.6666666666666666,2.6666666666666665,1.0833333333333333,0.6666666666666666,0.3333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.0,0.0,0.25984251968503935,F
3.0,4.0,1.0,0.009523809523809525,0.05263157894736842,1.0,1.0,3.736842105263158,1.0,7.0,1.105263157894737,0.47619047619047616,0.6761904761904762,0.5789473684210527,2.6315789473684212,1.105263157894737,0.6842105263157895,0.42105263157894735,0.2631578947368421,0.10526315789473684,0.10526315789473684,0.0,0.0,0.24761904761904763,F
19.0,3.0,1.0,9.337068160597573E-4,0.005917159763313609,1.0,1.0,4.017751479289941,1.0,10.0,0.2603550295857988,0.5929038281979458,0.6339869281045751,0.8284023668639053,3.757396449704142,1.6390532544378698,1.0,0.5562130177514792,0.3431952662721893,0.2485207100591716,0.14201183431952663,0.0650887573964497,0.05917159763313609,0.26143790849673204,F
8.0,2.0,1.0,0.003048780487804878,0.016666666666666666,1.0,1.0,3.816666666666667,1.0,12.0,0.65,0.5792682926829268,0.698170731707317,0.6333333333333333,3.1666666666666665,1.4666666666666666,0.7666666666666667,0.5666666666666667,0.3333333333333333,0.25,0.16666666666666666,0.15,0.05,0.24085365853658536,F
3.0,4.0,1.0,0.010869565217391304,0.0625,1.0,1.0,3.8125,1.0,8.0,0.6875,0.5434782608695652,0.6630434782608695,0.75,3.125,1.375,0.875,0.5,0.125,0.125,0.125,0.0625,0.0,0.25,F
3.0,3.0,1.0,0.007874015748031496,0.041666666666666664,1.0,1.0,3.5,1.0,7.0,0.8333333333333334,0.5039370078740157,0.6614173228346457,0.6666666666666666,2.6666666666666665,1.0833333333333333,0.6666666666666666,0.3333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.0,0.0,0.25984251968503935,F
182.0,3.0,1.0,1.0579771476936098E-4,6.684491978609625E-4,1.0,1.0,4.221256684491979,1.0,14.0,0.32085561497326204,0.6173296656792213,0.6681125687685145,0.8161764705882353,3.9004010695187166,1.7005347593582887,1.0260695187165776,0.5862299465240641,0.39906417112299464,0.2733957219251337,0.19184491978609625,0.11564171122994653,0.06483957219251336,0.24502750740584003,F
6.0,3.0,1.0,0.002577319587628866,0.015151515151515152,1.0,1.0,4.681818181818182,1.0,11.0,0.030303030303030304,0.7912371134020618,0.7963917525773195,0.9393939393939394,4.651515151515151,2.106060606060606,1.196969696969697,0.7878787878787878,0.48484848484848486,0.3333333333333333,0.25757575757575757,0.18181818181818182,0.10606060606060606,0.18556701030927836,F
15.0,2.0,1.0,0.0014367816091954023,0.009174311926605505,1.0,1.0,3.981651376146789,1.0,13.0,0.5229357798165137,0.5416666666666666,0.6235632183908046,0.7522935779816514,3.458715596330275,1.5229357798165137,0.8623853211009175,0.5412844036697247,0.3302752293577982,0.22018348623853212,0.1559633027522936,0.07339449541284404,0.045871559633027525,0.26580459770114945,F
21.0,10.0,1.0,0.0012468827930174563,0.00909090909090909,1.0,1.0,5.554545454545455,1.0,13.0,0.3181818181818182,0.7182044887780549,0.7618453865336658,0.9,5.236363636363636,2.4,1.4363636363636363,0.9636363636363636,0.6454545454545455,0.4636363636363636,0.3181818181818182,0.20909090909090908,0.19090909090909092,0.18703241895261846,F
9.0,3.0,1.0,0.003048780487804878,0.017241379310344827,1.0,1.0,4.017241379310345,1.0,12.0,0.7241379310344828,0.5823170731707317,0.7103658536585366,0.6379310344827587,3.293103448275862,1.5172413793103448,0.8448275862068966,0.603448275862069,0.3275862068965517,0.2413793103448276,0.1896551724137931,0.15517241379310345,0.08620689655172414,0.23170731707317074,F
6.0,3.0,1.0,0.004016064257028112,0.024390243902439025,1.0,1.0,4.560975609756097,1.0,10.0,0.24390243902439024,0.7108433734939759,0.751004016064257,0.9024390243902439,4.317073170731708,1.9268292682926829,1.1219512195121952,0.6585365853658537,0.4878048780487805,0.3170731707317073,0.21951219512195122,0.12195121951219512,0.07317073170731707,0.20481927710843373,F
9.0,2.0,1.0,0.002421307506053269,0.015384615384615385,1.0,1.0,4.723076923076923,1.0,12.0,0.13846153846153847,0.7215496368038741,0.7433414043583535,0.8307692307692308,4.584615384615384,2.1076923076923078,1.1692307692307693,0.7538461538461538,0.5846153846153846,0.4153846153846154,0.3230769230769231,0.2,0.15384615384615385,0.20581113801452786,F
3.0,3.0,1.0,0.009523809523809525,0.05555555555555555,1.0,1.0,3.888888888888889,1.0,8.0,0.7222222222222222,0.5428571428571428,0.6666666666666666,0.7222222222222222,3.1666666666666665,1.3888888888888888,0.8888888888888888,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.0,0.24761904761904763,F
5.0,3.0,1.0,0.004405286343612335,0.022222222222222223,1.0,1.0,3.3555555555555556,1.0,7.0,0.8888888888888888,0.4889867841409692,0.6651982378854625,0.6,2.466666666666667,1.0444444444444445,0.6222222222222222,0.4,0.2,0.044444444444444446,0.044444444444444446,0.0,0.0,0.2643171806167401,F
7.0,4.0,1.0,0.0038461538461538464,0.02040816326530612,1.0,1.0,3.63265306122449,1.0,10.0,0.673469387755102,0.5576923076923077,0.6846153846153846,0.7142857142857143,2.9591836734693877,1.3265306122448979,0.7346938775510204,0.42857142857142855,0.24489795918367346,0.16326530612244897,0.10204081632653061,0.08163265306122448,0.04081632653061224,0.25,F
44.0,3.0,1.0,3.7979491074819596E-4,0.0026109660574412533,1.0,1.0,4.68668407310705,1.0,13.0,0.17754569190600522,0.6559058108621344,0.6817318647930117,0.9033942558746736,4.509138381201044,1.9947780678851175,1.1984334203655354,0.7232375979112271,0.4960835509138381,0.3133159268929504,0.206266318537859,0.1566579634464752,0.11488250652741515,0.23167489555639956,F
62.0,3.0,1.0,2.3912003825920613E-4,0.0014992503748125937,1.0,1.0,4.653673163418291,1.0,13.0,0.04047976011994003,0.7357723577235772,0.7422285987565758,0.9430284857571214,4.613193403298351,2.0644677661169415,1.2113943028485756,0.7331334332833583,0.49325337331334335,0.3343328335832084,0.22938530734632684,0.14992503748125938,0.0944527736131934,0.20851267336202775,F
3.0,3.0,1.0,0.010869565217391304,0.0625,1.0,1.0,3.8125,2.0,8.0,0.75,0.532608695652174,0.6630434782608695,0.75,3.0625,1.3125,0.875,0.4375,0.125,0.125,0.125,0.0625,0.0,0.25,F
3.0,3.0,1.0,0.007751937984496124,0.041666666666666664,1.0,1.0,3.5833333333333335,2.0,7.0,0.9166666666666666,0.49612403100775193,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.0833333333333333,0.6666666666666666,0.3333333333333333,0.25,0.08333333333333333,0.08333333333333333,0.0,0.0,0.2558139534883721,F
